Date,Open,High,Low,Close,Volume,MA20,MA50,RSI,MACD,MACD_Signal,MACD_Histogram,ATR,Price_Change_1d,Price_Change_5d,Price_Change_10d,Volume_Change,Volume_MA20,Volume_Ratio
2023-11-16,36154.76953125,37934.625,35545.47265625,37879.98046875,26007385366,35558.93828125,31386.166796875,66.33601957922053,1582.0859468959607,1679.6671334173047,-97.58118652134408,1371.9852120535713,6.559749512022495,1.5274968700851321,8.090193954923318,-4.963988762823945,18394826482.0,1.4138423861431453
2023-11-17,36596.68359375,36704.484375,35901.234375,36164.82421875,22445028430,35671.793359375,31582.34703125,57.04174704060388,1463.491087661394,1636.4319242661227,-172.9408366047287,1419.8858816964287,-4.527869942844765,-2.6099212922122583,3.18716573964013,-13.697482026229146,19009061362.25,1.1807541678293212
2023-11-18,36585.703125,36839.28125,36233.3125,36625.37109375,11886022717,35798.593359375,31774.3576171875,60.57256741488531,1390.635708344722,1587.2726810818426,-196.6369727371207,1422.394252232143,1.2734663722248296,-1.2002426133282618,3.4046085608355092,-47.04385091750137,19045346298.8,0.6240906587111471
2023-11-19,37386.546875,37509.35546875,36414.59765625,36585.765625,12915986553,35901.29453125,31967.839140625,58.67643240112624,1314.5481719616364,1532.7277792578013,-218.17960729616493,1447.298549107143,-0.10813670296642153,0.2575279670148367,2.672006016086015,8.6653362569036,18831902610.7,0.6858566986036415
2023-11-20,37476.95703125,37756.8203125,36882.53125,37374.07421875,20888209068,36044.9943359375,32175.9726953125,62.439144262674,1302.8398398585196,1486.750191377945,-183.91035151942538,1493.7550223214287,2.154686611809842,5.136590296799559,1.8304714799501465,61.723682370575794,19088399523.6,1.0942881325474565
2023-11-21,35813.8125,37631.140625,35813.8125,37469.16015625,25172163756,36185.588671875,32365.819921875,62.80495614415621,1286.4046705200817,1446.6810872063722,-160.27641668629053,1527.3783482142858,0.25441683703912865,-1.0845314792042093,0.4263992064809985,20.508961175435903,19224694111.15,1.3093661522240068
2023-11-22,37432.33984375,37856.98046875,35670.97265625,35756.5546875,24397247860,36201.3375,32530.7859765625,51.56116461012858,1122.2501309897343,1381.7948959630448,-259.5447649733105,1615.9056919642858,-4.57070684693297,-1.1289133573012866,-3.7093708994307195,-3.078463589826652,19394648576.95,1.257937093482346
2023-11-23,37289.62109375,37643.91796875,36923.86328125,37420.43359375,14214948217,36325.235546875,32730.6131640625,57.295774737745376,1113.5809300786132,1328.1521027861586,-214.57117270754543,1571.6615513392858,4.6533535481584565,2.170797117563339,0.944499672181176,-41.73544369196731,19247473152.75,0.7385358121655063
2023-11-24,37720.28125,38415.33984375,37261.60546875,37296.31640625,22922957823,36453.23515625,32920.5665625,52.6283916277774,1084.1973539507744,1279.361153019082,-195.16379906830753,1521.2020089285713,-0.33168292181608994,1.9421509133717985,2.204680462150188,61.25952393963616,19915556330.7,1.151007656645979
2023-11-25,37796.79296875,37892.4296875,37617.41796875,37721.4140625,9099571165,36584.8052734375,33126.7523828125,51.8498622405636,1082.7314323668397,1240.0352088886336,-157.3037765217939,1513.435546875,1.1397845610800372,0.9293603949010798,6.113688127567429,-60.30367793169411,19749897689.15,0.46074016727686795
2023-11-26,37479.12109375,37820.30078125,37162.75,37796.828125,13744796068,36722.4072265625,33323.7533203125,53.00808793914261,1075.2600351729634,1207.0801741454995,-131.82013897253614,1522.478236607143,0.19992374192294715,0.8745004355144248,-0.2195152761987229,51.04883316773312,19802465671.55,0.6940951847095995
2023-11-27,37254.16796875,37559.35546875,36750.12890625,37454.19140625,19002925720,36842.7271484375,33513.40359375,51.699138319454946,1029.8198571273679,1171.6281107418731,-141.80825361450525,1525.420200892857,-0.9065224140418549,4.747763685810225,3.5652521900867207,38.25542136810407,19810875068.1,0.9592168773301195
2023-11-28,37831.0859375,38368.48046875,36891.08984375,37247.9921875,21696137014,36934.1529296875,33699.673984375,53.461138799554035,966.0337986770828,1130.5092483289152,-164.47544965183238,1479.390625,-0.5505370988081015,-0.4608215076342681,1.6999721099242304,14.172613910527886,20030912172.9,1.0831327513558218
2023-11-29,37858.4921875,38366.11328125,37612.6328125,37826.10546875,20728546658,37043.7765625,33904.4120703125,60.78734447893274,951.167333168436,1094.6408652968194,-143.47353212838334,1374.8911830357142,1.552065620986709,1.420486293416423,3.3902251943101147,-4.459735644993568,19179205886.7,1.0807823212521226
2023-11-30,37712.74609375,38141.75390625,37531.140625,37861.1171875,18115982627,37101.719921875,34113.792890625,49.88584005314382,931.4732613093147,1062.0073444993184,-130.53408319000368,1247.8526785714287,0.09255967093657613,0.37035495214607916,1.3031572792929769,-12.603700944907803,18949441760.3,0.9560166920037646
2023-12-01,38688.75,38954.109375,37629.359375,37718.0078125,23512784002,37122.116796875,34330.6871875,61.60871578463024,894.0122205500666,1028.408319709468,-134.3960991594015,1201.138671875,-0.3779850824033426,-0.2085368439894708,0.6641399359160527,29.790276829679808,19428867353.3,1.2101983905925606
2023-12-02,39476.33203125,39678.9375,38652.59375,38689.27734375,15534035612,37199.8810546875,34569.41515625,64.33178033500496,931.9544193648981,1009.1175396405541,-77.16312027565607,1293.029575892857,2.575081738352347,3.2975907131555404,8.201916213351623,-33.93366089409627,19628283333.95,0.7914108099882379
2023-12-03,39978.390625,40135.60546875,39298.1640625,39472.20703125,15769696322,37319.976171875,34821.535234375,68.16794001987601,1013.516579611678,1009.997347634779,3.51923197689905,1318.1417410714287,2.0236348188769515,5.971368423172141,5.483029565543807,1.517060446404228,19463882510.55,0.8102030164563704
2023-12-04,41980.09765625,42371.75,39978.62890625,39978.62890625,39856129827,37494.3181640625,35083.947578125,66.99681459169877,1106.266836732524,1029.251245454328,77.0155912781961,1441.605189732143,1.2829834283121455,5.690576417596849,7.1918965690416226,152.7387275771283,20263818824.2,1.9668617338505783
2023-12-05,44080.6484375,44408.6640625,41421.1484375,41986.265625,36312154535,37816.22578125,35380.4203125,73.58939428989208,1326.4807441009107,1088.6971451836446,237.7835989172661,1628.2271205357142,5.021774817385349,10.89547468203589,11.306181564226714,-8.891920282734478,20711135467.0,1.7532672022187203
2023-12-06,43746.4453125,44265.76953125,43478.08203125,44080.0234375,29909761586,38126.2279296875,35691.578828125,91.80297508624234,1650.91983327442,1201.1416828017996,449.7781504726204,1634.9054129464287,4.986768366590111,16.86731615472965,16.62360474196536,-17.631542471072493,20906254278.0,1.4306609490287574
2023-12-07,43292.6640625,44042.58984375,42880.6484375,43769.1328125,27635760671,38506.443359375,35998.690859375,86.89986273235715,1861.4957098830128,1333.2124882180424,528.2832216649704,1585.763392857143,-0.7052868867930662,13.129879433043001,16.860439831031094,-7.602872087300094,21165790890.05,1.3056805112816041
2023-12-08,44166.6015625,44705.515625,43125.296875,43293.13671875,24421116687,38839.831640625,36297.9052734375,83.48501187428785,1967.2919851047554,1460.028387595385,507.26359750937036,1616.2265625,-1.0875154776063156,9.680050787317217,16.229450706550242,-11.632189257498293,21792545588.55,1.1206179006380548
2023-12-09,43725.984375,44361.2578125,43627.59765625,44180.01953125,17368210171,39219.5443359375,36606.8494140625,84.29492670805392,2098.5100093086367,1587.7247119380354,510.78529737060126,1649.94140625,2.0485529109649736,10.509091331902031,16.797695622535812,-28.880360412652408,22015156769.45,0.7889205765321428
2023-12-10,43779.69921875,44034.625,43593.28515625,43728.3828125,13000481418,39537.259765625,36887.749453125,80.28623650612435,2141.3735092910574,1698.4544714086398,442.91903788241757,1644.883091517857,-1.0222646425734228,4.149254908878319,15.496810609004164,-25.147834520639734,21620770386.95,0.6012959383652171
2023-12-11,41243.83203125,43808.375,40234.578125,43792.01953125,40632672038,39853.402734375,37165.2167578125,83.30968271213499,2155.6293400118666,1789.8894451292854,365.7398948825812,1825.3900669642858,0.1455272632030935,-0.6533660460919521,16.1037447919957,212.54744137198998,22393795801.05,1.8144611301713673
2023-12-12,41450.22265625,42048.3046875,40667.5625,41238.734375,24779520132,40127.51171875,37387.177734375,66.8235567669683,1938.5519944653497,1819.6219549964985,118.93003946885119,1943.0376674107142,-5.83048049297652,-5.7812395971833075,6.589570047014193,-39.01577501763607,22412909414.65,1.1055914104486178
2023-12-13,42890.7421875,43429.78125,40676.8671875,41468.46484375,26797884674,40329.91328125,37555.0009375,65.81956905754157,1764.7114677469654,1808.6398575465919,-43.92838979962653,2059.80859375,0.5570744889039858,-4.214690857014636,5.057375714815171,8.145293093846107,23042056237.5,1.1629988399380582
2023-12-14,43023.97265625,43390.859375,41767.08984375,42884.26171875,25578530178,40609.310546875,37734.3653125,69.48015256606142,1721.3420141328897,1791.1802888638517,-69.83827473096198,2153.507254464286,3.414153092801042,-2.932904571451056,7.267965140359656,-4.550189355740642,23174834855.25,1.1037200626353318
2023-12-15,41929.7578125,43087.82421875,41692.96875,43028.25,19639442462,40874.65234375,37904.84453125,70.59213627611012,1679.232908932303,1768.790812877542,-89.5579039452391,2158.5147879464284,0.3357601961165191,-1.6010946837482054,2.4817267253689046,-23.219034380279545,23701828420.1,0.8286045326927205
2023-12-16,42240.1171875,42664.9453125,41723.11328125,41937.7421875,14386729590,41081.698046875,38060.469375,62.48152027119312,1540.1128111662329,1723.0552125352804,-182.9424013690475,2111.672433035714,-2.534399638609519,-4.234281413824236,-4.859982102862281,-26.745733144733506,23733925096.2,0.6061673124730403
2023-12-17,41364.6640625,42359.49609375,41274.54296875,42236.109375,16678702876,41320.7939453125,38227.037109375,61.030428973858115,1437.3658115071667,1665.9173323296577,-228.55152082249106,2085.859933035714,0.711452672311319,2.4185393056209703,-3.502521843572337,15.931162615255623,23617713954.0,0.7061946346070984
2023-12-18,42623.5390625,42720.296875,40530.2578125,41348.203125,25224642008,41525.8044921875,38372.21375,55.3043073073391,1269.6556600761978,1586.664997878966,-317.0093378027682,2035.1810825892858,-2.1022444139363827,-0.29000764605860985,-4.492475577330158,51.238631658204504,23794139203.7,1.0601199645027526
2023-12-19,42270.52734375,43354.296875,41826.3359375,42641.51171875,23171001281,41766.5748046875,38534.409140625,52.686383542855964,1226.9597237262715,1514.7239430484271,-287.76421932215567,1862.0424107142858,3.12784715176182,-0.566058479896514,-3.482361096313602,-8.141406828880616,23916261934.85,0.9688387484682952
2023-12-20,43652.25,44275.5859375,42223.81640625,42261.30078125,27868908174,41986.583984375,38689.63359375,41.324663331878725,1149.1958273127893,1441.6183199012996,-292.4224925885103,1845.775669642857,-0.8916450711404234,-1.7824318180497678,-3.3549880807177357,20.274941233774978,24403908212.2,1.1419854529721505
2023-12-21,43869.15234375,44240.66796875,43330.05078125,43648.125,22452766169,42283.08984375,38869.450625,49.47652277830576,1185.8033011077714,1390.455316142594,-204.65201503482263,1901.4893973214287,3.281546457664386,4.078385538384555,-0.32858619627559316,-19.43435304743274,24350907320.55,0.9220504958372481
2023-12-22,43997.90234375,44367.95703125,43441.96875,43868.98828125,21028503216,42542.075390625,39037.998828125,52.547351803353244,1218.5896656781115,1356.0821860496976,-137.49252037158612,1854.7586495535713,0.5060086343915193,3.8660732023213296,6.378115007924512,-6.343374096000898,24625630700.75,0.8539274982045254
2023-12-23,43739.54296875,44015.69921875,43351.35546875,44012.19921875,13507796558,42769.075,39219.393359375,49.20534157253658,1241.8141609605373,1333.2285810318658,-91.41442007132855,1825.9174107142858,0.32645142527987225,6.442834010698006,6.1341416533855275,-35.76434604379119,24512535712.55,0.5510566804022743
2023-12-24,43016.1171875,43945.5234375,42786.91796875,43728.3671875,18830554085,42956.5619140625,39399.23421875,49.99992481813507,1223.216390828995,1311.2261429912917,-88.00975216229676,1871.5279017857142,-0.644893998228302,2.5488202104994695,1.9683339176641113,39.40507620280669,23461256925.45,0.8026234120718926
2023-12-25,43613.140625,43765.09375,42765.76953125,43010.57421875,21115795370,43007.77734375,39557.64546875,46.46264782436484,1137.4458624116378,1276.470086875361,-139.02422446372316,1687.636997767857,-1.6414812967340486,1.772954035130958,-0.041079479760386395,12.13581541299611,22701438967.2,0.9301522868444152
2023-12-26,42520.40234375,43603.17578125,41676.48828125,43599.84765625,30026850982,42983.7685546875,39728.746640625,62.999415456969416,1104.2919521141375,1242.0344599231164,-137.74250780897887,1602.08203125,1.370066427160399,-0.11060576771625419,3.963268841033152,42.200899638667025,22707293437.0,1.32234390088399
2023-12-27,43442.85546875,43683.16015625,42167.58203125,42518.46875,25260941032,42921.2353515625,39878.16015625,55.28529266609383,979.4682982244849,1189.52122758339,-210.0529293589052,1513.700892857143,-2.4802355154444844,-3.0785290114092367,0.6685260057763154,-15.872160396896062,22588552455.05,1.1183072081430587
2023-12-28,42627.85546875,43804.78125,42318.55078125,43468.19921875,22992093014,42929.9884765625,40039.134609375,53.0840047169461,946.2719310234825,1140.8713682714088,-194.5994372479263,1482.5463169642858,2.233689257094884,-1.2360209434120861,5.127178289564438,-8.9816448845903,22517101271.4,1.0210947109432469
2023-12-29,42099.40234375,43124.32421875,41424.0625,42614.64453125,26000021055,42851.7197265625,40178.75484375,47.96789253703386,841.3898228913749,1080.975059195402,-239.58523630402715,1528.923549107143,-1.963630200562394,-2.5469111423130464,-0.06300711775231171,13.082445513631402,22948691815.6,1.1329631015100292
2023-12-30,42156.90234375,42584.125,41556.2265625,42091.75390625,16013925945,42769.88828125,40286.544921875,50.80138100873151,707.916670390252,1006.3633814343721,-298.4467110441201,1511.30078125,-1.2270209707288648,-2.1362660908150533,-0.40118707154235267,-38.408027012268896,23099364041.95,0.6932626333745653
2023-12-31,42265.1875,42860.9375,41998.25390625,42152.09765625,16397498810,42687.8921875,40383.38546875,49.551752037405485,600.0900076570106,925.1087066788998,-325.01869902188923,1495.4243861607142,0.14336240332109007,-3.3205391253069316,-3.4274721852313283,2.3952456525488275,21887605380.55,0.7491682404221032
2024-01-01,44167.33203125,44175.4375,42214.9765625,42280.234375,18426978443,42739.9671875,40486.3103125,55.411643243429594,518.9935285764659,843.8856710584131,-324.8921424819472,1483.517299107143,0.30398657688390784,-0.5603079838099712,-3.621587751384381,12.376763410785085,21569978296.1,0.8542882236618534
2024-01-02,44957.96875,45899.70703125,44176.94921875,44187.140625,39335274536,42875.9009765625,40628.64703125,58.37743856144195,601.6598224184709,795.4405013304247,-193.78067891195383,1598.7586495535713,4.510160074059422,1.6539479876587215,0.3974839007260256,113.4656783675926,22196847789.2,1.7721108379694703
2024-01-03,42848.17578125,45503.2421875,40813.53515625,44961.6015625,46342323118,42979.76796875,40798.04328125,64.03599571982303,721.3506992471812,780.622540913776,-59.27184166659481,1787.1827566964287,1.75268398576085,5.507395537533899,2.8202159246241587,17.813651143039788,23235037436.2,1.9945017624890518
2024-01-04,44179.921875,44770.0234375,42675.17578125,42855.81640625,30448091210,42971.1462890625,40944.19734375,46.168038694626894,638.922220489083,752.2824768288375,-113.36025633975453,1809.115513392857,-4.683519009710546,1.8152308447440202,-0.359813407077314,-34.29744311162178,23775469873.6,1.2806515022363112
2024-01-05,44162.69140625,44353.28515625,42784.71875,44192.98046875,32336029347,43083.908203125,41070.45734375,51.4142620471964,673.7286968696062,736.5717208369913,-62.84302396738508,1855.013950892857,3.120146049311967,4.84171115075549,1.36040111235336,6.200513930344331,24672934861.45,1.3105870675127154
2024-01-06,43989.1953125,44227.6328125,43475.15625,44178.953125,16092503468,43181.050390625,41230.739921875,50.73620230740762,692.2019179299095,727.6977602555751,-35.495842325665535,1861.3091517857142,-0.03174111273150926,4.490795233440559,3.905324965401058,-50.23352033946309,24643624891.05,0.6530087817496536
2024-01-07,43943.09765625,44495.5703125,43662.23046875,43998.46484375,19330573863,43313.5634765625,41378.201796875,51.203436350757,684.3889727585847,719.036002756177,-34.64702999759231,1833.3133370535713,-0.40853906324879175,-0.4269925109009032,1.219893242716319,20.121607563664124,24348921483.8,0.793898566548878
2024-01-08,46970.50390625,47218.0,43244.08203125,43948.70703125,42746192015,43378.9232421875,41525.460625,54.44448474682415,666.4991306983356,708.5286283446088,-42.02949764627317,2045.7843191964287,-0.11308988319638225,-2.252799046408527,3.1305259369738714,121.1325557014065,25327681020.5,1.6877262462521385
2024-01-09,46139.73046875,47893.69921875,45244.71484375,46987.640625,39821290992,43615.240234375,41717.731953125,63.026407134345135,887.3094940477313,744.2848014852333,143.024692562498,2189.9489397321427,6.91472809789182,9.641221577912628,11.631462850549056,-6.842483236807684,25925300161.4,1.5360011550141912
2024-01-10,46627.77734375,47647.22265625,44483.15234375,46121.5390625,50114613298,43738.9109375,41890.77953125,64.08739079968232,981.1065544320372,791.6491520745941,189.45740235744313,2307.6983816964284,-1.8432539939857828,4.363947788300293,9.416948685735083,25.84879106020923,27308392517.85,1.835135966543722
2024-01-11,46368.5859375,48969.37109375,45678.64453125,46656.07421875,45833734549,43878.265234375,42108.769921875,62.88229555707796,1086.0545594547002,850.5302335506153,235.5243259040849,2436.5909598214284,1.15897076965632,5.607016279315702,10.349611132566006,-8.54217655745304,28548654084.5,1.6054604330326254
2024-01-12,42853.16796875,46498.13671875,41903.76953125,46354.79296875,43332698900,43995.394921875,42287.457109375,65.8201834159031,1131.8682578689913,906.7978384142906,225.07041945470075,2630.0315290178573,-0.6457492513995522,5.355478045354389,4.9056180442768715,-5.456757285021563,30039899201.6,1.44250480366765
2024-01-13,42842.3828125,43234.66015625,42464.14453125,42799.4453125,20601860469,43948.948828125,42397.5196875,52.38227484110848,871.2459207107313,899.6874548735789,-28.441534162847574,2832.3337053571427,-7.6698598538598395,-2.615006894134131,-4.808895090168086,-52.45654899884392,30128464520.8,0.6838005453207531
2024-01-14,41796.26953125,43065.59765625,41724.61328125,42842.26171875,17521429522,43940.533203125,42499.936640625,52.326017983385775,660.5414562481601,851.8582551484951,-191.31679890033502,2866.498046875,0.10003962887223938,-8.822275072999586,-0.031628583087783824,-14.952197893171737,29948746228.4,0.585047179884434
2024-01-15,42511.96875,43319.72265625,41705.41796875,41715.06640625,22320220558,43846.294140625,42578.30140625,48.215424442159026,398.0133585210933,761.0892758230148,-363.07591730192144,2837.28125,-2.6310359614060252,-9.554045129063715,-5.607030881866404,27.388125095470173,29563414707.2,0.754994670915469
2024-01-16,43154.9453125,43566.2734375,42085.99609375,42499.3359375,24062872740,43845.3375,42679.204296875,44.26391426737123,250.35599831018772,658.9426203204494,-408.58662201026164,2710.9765625,1.8800630055631373,-8.909318563239733,-3.8018492261409853,7.807504309698232,29503511292.6,0.8155935238133976
2024-01-17,42742.65234375,43189.890625,42189.30859375,43132.1015625,20851232595,43828.5326171875,42796.886484375,43.721890381872576,182.29400243770942,563.6128967439014,-381.31889430619196,2447.4676339285716,1.4888835579232484,-6.952229100500073,-1.9690761582857097,-13.346869177682397,29396468271.65,0.7093108057170582
2024-01-18,41262.05859375,42876.34765625,40631.171875,42742.3125,25218357242,43834.916015625,42895.210625,49.55850422928547,95.79736817935918,470.049791030993,-374.2524228516338,2462.7893415178573,-0.9037098782102682,-0.13348960969667978,-2.7450057413342943,20.94420378796795,29357385081.0,0.8590123804426041
2024-01-19,41618.40625,42134.16015625,40297.45703125,41278.4609375,25752407154,43794.2513671875,42963.5575,38.77404062437842,-89.83684163192811,358.0724644984088,-447.9093061303369,2525.381417410714,-3.4248300498481488,-3.6501359137293132,-12.15038595588135,2.1177030163985755,29844309141.45,0.8628917168745293
2024-01-20,41665.5859375,41877.89453125,41446.82421875,41624.58984375,11586690904,43767.8759765625,43041.689140625,40.40669621309814,-206.6415452119254,245.12966255634197,-451.77120776826735,2514.449776785714,0.8385218304870268,-0.21689180982927825,-9.750214997500661,-55.00734811036764,29603768746.15,0.3913924272059739
2024-01-21,41545.78515625,41855.3671875,41497.0078125,41671.48828125,9344043642,43737.438671875,43101.333359375,41.17209978909282,-292.0591265613548,137.6919047328026,-429.7510312941574,2480.5226004464284,0.11267002912471735,-1.9479072742864534,-10.683680573143484,-19.355373165480614,29149622006.1,0.3205545389248827
2024-01-22,39507.3671875,41651.20703125,39450.1171875,41553.65234375,31338708143,43605.7642578125,43142.962265625,40.96052277745277,-365.05344170337776,37.14283544556653,-402.1962771489443,2355.3406808035716,-0.2827735278008281,-3.6595694658252853,-10.35737691296924,235.38700528042762,28749793686.45,1.0900498446975004
2024-01-23,39845.55078125,40127.3515625,38521.89453125,39518.71484375,29244553045,43333.619921875,43133.763984375,19.49903665804088,-580.4137633479404,-86.36848431313486,-494.04527903480556,2290.1096540178573,-4.89713270729154,-7.541935538115774,-7.665357447499044,-6.682327454100124,27894905182.8,1.0483833106209013
2024-01-24,40077.07421875,40483.78515625,39508.796875,39877.59375,22359526178,43184.7087890625,43091.590546875,23.399528448833635,-713.9004414786104,-211.87487574622997,-502.02556573238047,2133.746651785714,0.9081239298113442,-3.3937001421178503,-6.919961388155437,-23.542937573385647,27490476931.2,0.8133553387945522
2024-01-25,39933.80859375,40254.48046875,39545.6640625,40075.55078125,18491782013,42978.8373046875,43011.50109375,21.137936422435956,-794.5569595555789,-328.4112925080998,-466.14566704747915,1949.324497767857,0.49641167541609743,-3.721451834876377,-3.9302721204690694,-17.29797015468759,26798264564.5,0.6900365495121015
2024-01-26,41816.87109375,42209.38671875,39825.69140625,39936.81640625,25598119893,42766.73046875,42934.854765625,21.44369252246264,-859.7617377121205,-434.6813815489039,-425.0803561632166,1780.1381138392858,-0.346182079336288,-4.162730793995928,-6.029551932337174,38.42970826177887,27273545385.75,0.938569574690301
2024-01-27,42120.0546875,42195.6328125,41431.28125,41815.625,11422941934,42657.5884765625,42905.30453125,44.854962979789846,-751.1737787867605,-497.9798609964753,-253.19391779028524,1663.5786830357142,4.704452589906416,0.6304443568109219,-3.0521966581952387,-55.375855798207695,26878163789.3,0.4249896690691121
2024-01-28,42035.59375,42797.17578125,41696.91015625,42126.125,16858971687,42566.459375,42864.226640625,46.35685496931969,-632.7681268790111,-524.9375141729824,-107.83061270602866,1646.384486607143,0.7425454001942944,6.597912322197819,-1.441633510119511,47.58870161827438,25583802772.9,0.6589705149250955
2024-01-29,43288.24609375,43305.8671875,41818.33203125,42030.9140625,20668476578,42318.623046875,42830.277265625,51.79528944399027,-540.3843076991034,-528.0268728782066,-12.357434820896742,1637.3295200892858,-0.22601399369156505,5.399825089747301,1.822871075884569,22.596306356795882,24626162052.2,0.8392893920777867
2024-01-30,42952.609375,43838.9453125,42711.37109375,43300.2265625,23842814518,42177.557421875,42820.44140625,54.31439523385458,-360.58989885218034,-494.5394780730014,133.94957922082108,1634.2455357142858,3.0199497877027692,8.046491485174334,4.025593345279765,15.358354680958142,23312572113.2,1.0227449121540633
2024-01-31,42582.60546875,43717.40625,42298.9453125,42946.25,24673628793,41992.0662109375,42854.59171875,48.9678147733219,-243.85349350086472,-444.4022811585741,200.5487876577094,1664.094029017857,-0.8174935574276176,7.535486963049554,3.059074132765205,3.484547826234108,22254566825.4,1.10869957553337
2024-02-01,43075.7734375,43243.16796875,41879.19140625,42569.76171875,21423953779,41802.8146484375,42876.61765625,49.040266942798404,-179.64764287233265,-391.45135350132585,211.8037106289932,1582.883091517857,-0.8766499548854667,1.8034806815634186,2.445294980557411,-13.170640773042452,21159129569.35,1.0125158366643594
2024-02-02,43185.859375,43422.48828125,42584.3359375,43077.640625,18603843039,41816.7244140625,42880.485234375,61.19791616016431,-86.78209053803585,-330.5175009086679,243.73541037063205,1469.1595982142858,1.193050855218436,2.2587304790079754,9.005671857805497,-13.163353361807118,21059228697.85,0.883405717555996
2024-02-03,42992.25,43359.94140625,42890.80859375,43184.96484375,11169245236,41833.8595703125,42883.61953125,60.00915079976787,-4.4737333326775115,-265.30874739346984,260.83501406079233,1459.8523995535713,0.24914135777369673,2.7457189713598007,8.29380808301654,-39.962699037045994,20741619483.55,0.5384943661153476
2024-02-04,42583.58203125,43097.64453125,42374.83203125,42994.94140625,14802225490,41897.8533203125,42904.763515625,58.33632696125278,44.905289216621895,-203.2659400714515,248.1712292880734,1492.1219308035713,-0.44002221186826285,-0.7050428611715231,7.284717410211816,32.52664058526005,20365719730.15,0.7268206420461711
2024-02-05,42658.66796875,43494.25,42264.81640625,42577.62109375,18715487317,41901.767578125,42911.59375,56.21540031544574,49.790307148789,-152.6546906274034,202.4449977761924,1421.269252232143,-0.9706265408221615,-0.8583494629915256,6.612456688176871,26.436982936408437,20098350459.0,0.9311951921218113
2024-02-06,43084.671875,43344.1484375,42529.01953125,42657.390625,16798476726,41878.03203125,42937.7775,74.98077089288346,59.41357090307429,-110.24103832130787,169.65460922438217,1262.9386160714287,0.18735084112462275,0.20584777248449093,2.0130408788580745,-10.242910368989989,19895712665.55,0.84432646411742
2024-02-07,44318.22265625,44341.94921875,42775.95703125,43090.01953125,21126587775,41895.4173828125,42946.74765625,75.27107728445185,100.78779490254237,-68.03527167653783,168.8230665790802,1313.6222098214287,1.0141944922351875,0.02873626798125528,2.288115821832659,25.764901899117596,19691124192.2,1.0728990162668626
2024-02-08,45301.56640625,45575.83984375,44332.125,44332.125,26154524080,42048.1005859375,42988.164140625,78.76031779630821,231.14025514540845,-8.200166312148575,239.34042145755703,1440.551060267857,2.8825827471468113,2.6563878433167876,5.475043759643428,23.799093154786565,19711230038.5,1.326884422175326
2024-02-09,47147.19921875,48152.49609375,45260.82421875,45297.3828125,39316770844,42231.740234375,43021.149296875,82.58067028139929,407.634797299841,74.96682641024935,332.66797088959163,1543.1707589285713,2.177332605869897,5.355144886684982,4.612345958784503,50.3249331692676,21097734035.5,1.8635541986567765
2024-02-10,47771.27734375,48146.171875,46905.3203125,47153.52734375,16398681570,42505.8421875,43086.840078125,82.53254795118009,689.3370958134255,197.8408802908846,491.496215522541,1585.3116629464287,4.097686038359338,10.747209760555876,9.796611680298039,-58.290873797682316,21450465931.9,0.7644906932120642
2024-02-11,48293.91796875,48535.9375,47617.40625,47768.96875,19315867136,42816.6080078125,43161.97546875,83.15854662912012,951.2833724031298,348.5293787133337,602.7539936897961,1605.46484375,1.3051863580924028,11.98286639221735,12.213380628250015,17.789146972258706,20849323881.55,0.9264505288391156
2024-02-12,49958.22265625,50280.4765625,47745.76171875,48296.38671875,34511985805,43255.4916015625,43253.335859375,85.03752207919983,1187.744328806417,516.3723687319504,671.3719600744665,1680.263392857143,1.104101642868316,12.08253615138004,12.114744489328677,78.67168769595744,21112695519.55,1.6346555925576858
2024-02-13,49742.44140625,50358.390625,48406.49609375,49941.359375,35593051468,43758.6798828125,43391.9515625,85.64082331553385,1490.6931039365518,711.2365157728707,779.4565881636811,1698.404296875,3.405995288693875,12.652753223537117,15.645247265328788,3.132435406957601,21774371784.05,1.6346304647040315
2024-02-14,51826.6953125,52021.37109375,49296.83203125,49733.4453125,39105608050,44241.574609375,43514.623515625,87.00483367522882,1694.4724401047642,907.8837006392495,786.5887394655148,1791.695591517857,-0.41631638606153265,9.793198248036195,15.67278308994382,9.8686581709859,22805063085.9,1.714777455458054
2024-02-15,51938.5546875,52820.06640625,51371.62890625,51836.78515625,38564360533,44836.573046875,43700.98984375,92.5188814848536,2002.6061817310838,1126.8281968576164,875.7779848734674,1914.7416294642858,4.229226088266502,9.931935268297053,21.74655094541944,-1.3840662349706156,23453375117.9,1.6442989693013117
2024-02-16,52160.203125,52537.96875,51641.3671875,51937.7265625,28180567298,45342.678125,43870.380390625,92.2286838591388,2229.252089410038,1347.3129753681008,881.9391140419373,1917.8755580357142,0.19472929493165037,8.726916074569857,21.75551716016384,-26.925879468724656,24291256386.1,1.1601115582529338
2024-02-17,51662.99609375,52191.9140625,50669.66796875,52161.67578125,20009091006,45844.4556640625,44061.321015625,92.3141284133385,2399.2839822279057,1557.7071767400616,841.576805487844,1993.097935267857,0.43118795059406967,8.003267583989636,21.052801434496903,-28.996848096027993,24448762352.05,0.8184091578084427
2024-02-18,52122.546875,52356.96484375,51233.70703125,51661.96875,17595377311,46326.0083984375,44252.7253125,89.69542306248655,2465.294915905979,1739.224724573245,726.0701913327339,2015.4640066964287,-0.9579965056061845,3.445259393282174,16.53393278576203,-12.063085196005229,24295107388.7,0.7242354203045779
